CD163,17,"7623411,7632455,7633756,7635238,7635561,7635962,7637691,7639094,7639489,7639954,7640368,7647676,7649408,7651463,7653734,7655073,7656240,","7623993,7632592,7633852,7635358,7635600,7636271,7638012,7639409,7639582,7640269,7640683,7647997,7649729,7651784,7654058,7655160,7656414,",
TRIP11,21,"92434242,92439060,92440970,92441515,92442451,92454627,92460152,92461695,92465583,92466311,92469762,92473983,92477329,92478098,92480558,92482039,92484025,92487899,92491653,92499535,92505890,","92436237,92439205,92441087,92441630,92442533,92454727,92460256,92461859,92465777,92466452,92472792,92474196,92477416,92478139,92480921,92482205,92484094,92488175,92491764,92499597,92506403,",
TRIP12,41,"230628552,230633331,230633946,230636234,230638812,230642030,230643148,230643591,230650472,230652220,230653513,230654326,230655839,230656581,230656868,230657688,230659894,230661306,230662405,230663590,230663998,230666967,230668286,230668714,230670445,230672423,230672967,230675595,230675851,230678585,230678948,230679814,230679988,230683079,230693908,230695471,230701563,230705537,230723487,230744697,230786595,","230632466,230633435,230634041,230636348,230638977,230642195,230643303,230643706,230650571,230652377,230653656,230654478,230655967,230656781,230656942,230657861,230660046,230661498,230662547,230663765,230664099,230667175,230668405,230668943,230670518,230672580,230673085,230675761,230675920,230678747,230679041,230679910,230680024,230683228,230694004,230695537,230701700,230705643,230724290,230744844,230786725,",
FAM120A,18,"96213977,96233422,96238537,96259752,96261071,96277948,96278264,96289436,96291634,96294436,96305503,96312858,96318663,96320108,96320862,96323390,96324489,96326510,","96214671,96233669,96238620,96259881,96261168,96278049,96278551,96289524,96291862,96294611,96305753,96312973,96318873,96320292,96321000,96323532,96324586,96328397,",
MDN1,102,"90352493,90354733,90356258,90357750,90357974,90359742,90360450,90361910,90362710,90363882,90365482,90366418,90367927,90368328,90371149,90371805,90372510,90374205,90377732,90380637,90381918,90382265,90382954,90383822,90385182,90385820,90387288,90388317,90390307,90392850,90393549,90394594,90395545,90396620,90397062,90397796,90398291,90399588,90400391,90402161,90403792,90405323,90406078,90408583,90409319,90409781,90410364,90411276,90411622,90415777,90417079,90418214,90420399,90421754,90422293,90422866,90424261,90425371,90426368,90428084,90428485,90428854,90432673,90433230,90434917,90437551,90438649,90440444,90442275,90448044,90449952,90452868,90453294,90454991,90455210,90457047,90458941,90459261,90460072,90461149,90463230,90463801,90465995,90467973,90468534,90471363,90472037,90481279,90482291,90484339,90486318,90489930,90491117,90494730,90497572,90499498,90499877,90503480,90503818,90504295,90513046,90529224,","90353912,90354876,90356322,90357865,90358048,90359917,90360566,90362000,90362874,90364053,90365687,90366520,90368089,90368636,90371297,90371958,90372686,90374347,90377870,90380799,90382082,90382421,90383181,90384308,90385298,90385926,90387415,90388464,90390470,90393049,90393623,90394704,90395692,90396742,90397157,90397892,90398527,90399862,90400553,90402867,90403902,90405711,90406293,90408754,90409446,90410013,90410575,90411397,90411780,90415911,90417195,90418347,90420513,90421975,90422505,90423015,90424470,90425488,90426528,90428346,90428749,90428944,90432862,90433338,90435115,90437674,90438858,90440642,90442494,90448174,90450097,90452999,90453433,90455130,90455345,90457189,90459088,90459470,90460251,90461301,90463341,90463949,90466109,90468070,90468679,90471467,90472249,90481340,90482440,90484452,90486414,90490012,90491311,90494845,90497676,90499630,90500120,90503673,90503926,90504520,90513273,90529513,",
ABCA12,53,"215796265,215798801,215802233,215807648,215809724,215812145,215813319,215813763,215815602,215818577,215819925,215821386,215823000,215823747,215831571,215833443,215834996,215838672,215839501,215840508,215843039,215843527,215845206,215846910,215848370,215851265,215852370,215854052,215854275,215855425,215862418,215865428,215866281,215868932,215872450,215875054,215876162,215876694,215880213,215882731,215884059,215884263,215890396,215891543,215896544,215901676,215910560,215914349,215917210,215919296,215928788,215976319,216002862,","215797465,215798939,215802339,215807741,215809828,215812280,215813461,215813873,215815807,215818831,215820085,215821502,215823178,215823802,215831677,215833531,215835124,215838766,215839588,215840761,215843190,215843764,215845367,215847107,215848589,215851452,215852517,215854187,215854345,215855755,215862533,215865744,215866461,215869023,215872570,215875194,215876373,215876859,215880387,215882856,215884172,215884520,215890503,215891662,215896620,215901789,215910739,215914535,215917308,215919388,215928942,215976413,216003151,",
UMPS,6,"124449212,124453939,124456414,124458870,124460998,124462761,","124449474,124454093,124457086,124459046,124461113,124468119,",
TYR,5,"88911039,88924369,88960990,89017940,89028310,","88911940,88924586,88961138,89018122,89028927,",
TTR,4,"29171729,29172858,29175082,29178530,","29171934,29172989,29175218,29178986,",
TTPA,5,"63972047,63976764,63978462,63985493,63998376,","63973984,63976875,63978656,63985647,63998612,",
TSHR,10,"81421868,81528491,81534597,81554297,81557412,81558874,81562982,81574718,81606022,81609283,","81422194,81528563,81534672,81554372,81557487,81558952,81563051,81574796,81606211,81612646,",
TSC1,23,"135766734,135772570,135772809,135776101,135776975,135777991,135779037,135779797,135780967,135782117,135782687,135785957,135786388,135786839,135787668,135796749,135797205,135798734,135800973,135802587,135804153,135810419,135819929,","135772141,135772732,135772997,135776224,135777086,135778174,135779204,135779841,135781526,135782222,135782757,135786079,135786500,135786955,135787844,135796823,135797360,135798879,135801126,135802691,135804339,135810482,135820020,",
TPMT,9,"18128544,18132363,18134034,18139193,18139895,18143826,18148053,18149218,18155263,","18131011,18132408,18134120,18139268,18139948,18143959,18148146,18149402,18155396,",
TPI1,7,"6976692,6978027,6978262,6978421,6978851,6979212,6979428,","6976845,6978151,6978347,6978554,6978937,6979300,6980110,",
FSHB,3,"30252562,30253443,30255116,","30252625,30253608,30256824,",
PCSK7,17,"117075786,117077396,117077782,117078685,117079612,117089181,117089772,117090306,117093923,117094793,117095416,117096646,117097872,117098931,117100092,117101064,117102742,","117077072,117077514,117077876,117078780,117079769,117089284,117089880,117090474,117094024,117094932,117095471,117096737,117098038,117099066,117100572,117101184,117103241,",
CTDP1,13,"77439800,77455224,77455976,77457859,77464766,77470345,77472971,77474490,77477534,77477809,77488906,77496354,77513651,","77440261,77455308,77456070,77457988,77464917,77470436,77473138,77475528,77477676,77478016,77489069,77496521,77514510,",
DYRK1B,11,"40315986,40316819,40317311,40317924,40318149,40318936,40320519,40321014,40321303,40322444,40324662,","40316726,40316926,40317627,40318065,40318296,40319223,40320667,40321203,40321423,40322608,40324873,",
SYNGR1,4,"39745953,39770320,39772056,39777700,","39746114,39770558,39772202,39781593,",
PRPF3,16,"150293927,150297352,150298208,150300778,150305154,150305449,150307405,150310635,150312873,150315784,150316637,150316909,150318493,150318883,150321632,150325308,","150294041,150297545,150298339,150300925,150305238,150305670,150307712,150310802,150312953,150315928,150316737,150317023,150318612,150318967,150321694,150325704,",
PDCD5,6,"33072093,33073100,33075855,33076721,33077763,33078158,","33072233,33073138,33075917,33076813,33077835,33078358,",
ATG12,4,"115163893,115168298,115173324,115177086,","115167560,115168361,115173461,115177548,",
PRPF4,14,"116037913,116038824,116041224,116044925,116045411,116045668,116046574,116048511,116048984,116050454,116052745,116052979,116053177,116053746,","116038050,116039005,116041411,116045013,116045491,116045762,116046669,116048570,116049108,116050544,116052868,116053087,116053296,116055185,",
RPS28,4,"8386383,8386539,8386836,8387155,","8386453,8386587,8386975,8387280,",
RPS27,4,"153963238,153963590,153964041,153964540,","153963278,153963699,153964152,153964631,",
PLA2G5,5,"20396700,20411313,20412575,20416281,20417060,","20396958,20411363,20412720,20416388,20418394,",
SLC2A2,11,"170714136,170715981,170716853,170720364,170723073,170723731,170724936,170727746,170732257,170736319,170744444,","170715892,170716185,170716955,170720469,170723261,170723894,170725052,170727871,170732520,170736412,170744768,",
SLC12A1,27,"48498497,48499730,48512830,48513117,48518672,48521385,48522589,48524923,48527073,48533711,48536949,48539105,48539533,48541771,48543811,48548007,48551396,48559757,48561854,48566767,48577302,48580239,48580601,48583974,48591336,48593511,48594946,","48498527,48500336,48512962,48513193,48518768,48521525,48522700,48525035,48527201,48533796,48537101,48539213,48539657,48541873,48543967,48548107,48551508,48559898,48561961,48566850,48577446,48580371,48580713,48584061,48591472,48593579,48596275,",
IDE,25,"94211440,94215332,94216115,94220947,94223487,94225432,94228635,94230010,94234597,94235640,94239033,94243011,94246952,94250249,94264550,94266198,94267331,94267869,94268484,94269806,94274676,94291504,94294334,94297122,94333678,","94214296,94215400,94216188,94221009,94223760,94225600,94228747,94230102,94234718,94235751,94239178,94243094,94247075,94250352,94264654,94266279,94267423,94267962,94268647,94269919,94274799,94291674,94294542,94297307,94333852,",
UBR4,106,"19400999,19403233,19404469,19407842,19410997,19412638,19413172,19414309,19415252,19419312,19419806,19420442,19421399,19422038,19423016,19423686,19426090,19426869,19428013,19430577,19431078,19431541,19432226,19433062,19433330,19436589,19436873,19437235,19439017,19440192,19440438,19441304,19441891,19443714,19444316,19445365,19446050,19446673,19447682,19448427,19449326,19451034,19452939,19454116,19454704,19455471,19464500,19465576,19467281,19467840,19468140,19470473,19471279,19472286,19473319,19474486,19475056,19477070,19478136,19478806,19479794,19480261,19481411,19481934,19482764,19483260,19484308,19486604,19487410,19488082,19488320,19488913,19490257,19490746,19491292,19491742,19492149,19493515,19494520,19495928,19497255,19499357,19499674,19499932,19500812,19501447,19503085,19503954,19505544,19510304,19510509,19511592,19513033,19513657,19513934,19518681,19518974,19519926,19523634,19524163,19524440,19525034,19525292,19526144,19528211,19536566,","19401390,19403396,19404560,19408067,19411192,19412764,19413315,19414423,19415471,19419412,19419980,19420633,19421519,19422146,19423144,19423774,19426171,19427067,19428135,19430751,19431160,19431683,19432336,19433220,19433460,19436717,19436958,19437326,19439361,19440321,19440564,19441443,19442131,19443908,19444404,19445451,19446195,19446842,19447928,19448506,19449554,19451184,19453149,19454233,19454812,19455568,19464675,19465714,19467386,19468018,19468271,19470585,19471401,19472427,19473494,19474621,19475120,19477287,19478353,19478970,19479996,19480433,19481569,19482162,19482917,19483419,19484491,19486775,19487641,19488230,19488391,19489105,19490321,19490935,19491491,19491843,19492251,19493725,19494678,19496026,19497377,19499587,19499800,19500115,19500941,19501527,19503221,19504237,19505714,19510390,19510669,19511780,19513151,19513795,19514034,19518872,19519034,19520051,19523759,19524305,19524543,19525174,19525422,19526248,19528309,19536746,",
SIGLEC12,8,"51994480,52000133,52000602,52001271,52002423,52002691,52003173,52004560,","51995083,52000230,52000699,52001541,52002471,52002970,52003554,52005043,",
TUBGCP5,23,"22833394,22835915,22836062,22840243,22841038,22842047,22845761,22846862,22848237,22848874,22850906,22853733,22855026,22861736,22862934,22864186,22866715,22866895,22867457,22868840,22869914,22872398,22873201,","22833670,22835969,22836171,22840340,22841118,22842183,22845876,22846952,22848331,22849121,22851109,22853849,22855295,22861935,22863123,22864369,22866800,22867016,22867636,22868966,22870003,22872499,22873891,",
TBX18,8,"85442215,85448214,85453978,85457637,85466415,85469972,85472261,85473607,","85447127,85448309,85454043,85457805,85466587,85470074,85472466,85473954,",
KPRP,2,"152730505,152732036,","152730535,152734529,",
DAPP1,9,"100737980,100756779,100761445,100774374,100782734,100784166,100784926,100787190,100789273,","100738171,100756902,100761579,100774505,100782782,100784229,100785012,100787278,100791346,",
HOXC13,2,"54332575,54338783,","54333426,54340328,",
SEPSECS,11,"25121626,25127315,25128885,25146395,25146625,25153581,25156619,25157658,25158477,25160574,25161877,","25125847,25127406,25128979,25146487,25146755,25153684,25156773,25157817,25158596,25160729,25162204,",
PDE11A,20,"178487976,178528593,178534220,178540182,178545553,178562059,178565848,178576496,178592385,178592753,178634050,178681555,178682584,178684946,178704977,178740585,178762784,178769824,178879028,178936252,","178494290,178528677,178534295,178540246,178545631,178562160,178565939,178576606,178592493,178592900,178634101,178681648,178682652,178685022,178705110,178740650,178762925,178769914,178879187,178937482,",
SIRPA,9,"1874812,1876084,1895744,1902040,1902958,1905409,1908520,1915360,1917965,","1875163,1876172,1896101,1902358,1903291,1905523,1908545,1915400,1920540,",
OR1S1,1,"57982216,","57983194,",
CTU2,15,"88772890,88773543,88776345,88776630,88778042,88778681,88779029,88779719,88780054,88780543,88780790,88780994,88781267,88781455,88781589,","88773006,88773618,88776424,88776690,88778103,88778791,88779313,88779855,88780186,88780635,88780894,88781145,88781334,88781514,88781786,",
PRSS37,5,"141536077,141536911,141537659,141539137,141540815,","141536335,141537048,141537913,141539279,141541221,",
CYP4A22,12,"47603106,47606451,47607242,47607779,47608940,47609433,47610028,47610221,47610508,47611537,47611748,47614273,","47603352,47606593,47607287,47607907,47609065,47609588,47610135,47610412,47610642,47611602,47611825,47614526,",
PLXNA3,33,"153686620,153688496,153689438,153690467,153691733,153691932,153692293,153692499,153692744,153693096,153693360,153693766,153693999,153694277,153694492,153694718,153694965,153695399,153695574,153695887,153696109,153696424,153696645,153697005,153697165,153697398,153697721,153698030,153698319,153698784,153699447,153699830,153700932,","153686768,153689117,153689978,153690650,153691862,153692033,153692417,153692656,153692844,153693211,153693561,153693863,153694190,153694423,153694613,153694855,153695136,153695493,153695814,153696031,153696344,153696567,153696902,153697072,153697312,153697558,153697825,153698127,153698510,153698954,153699660,153699981,153701989,",
KLK15,5,"51328544,51329876,51330133,51330917,51334705,","51329204,51330013,51330417,51331071,51334779,",
COG1,14,"71189172,71192645,71193038,71193364,71196003,71196704,71197247,71199138,71199770,71201691,71202292,71202846,71203319,71204452,","71189523,71192890,71193220,71193535,71196160,71196915,71198039,71199285,71199932,71201819,71202401,71202956,71203395,71204645,",
SLC30A10,4,"220087605,220091596,220100369,220101142,","220089290,220091836,220100447,220101993,",
TAB2,9,"149639435,149656694,149663820,149691044,149699153,149718739,149719104,149720239,149730712,","149639525,149656787,149663969,149691235,149700654,149718900,149719198,149720320,149732749,",
NUP155,35,"37291734,37292980,37294430,37298969,37299549,37301538,37302880,37303361,37304840,37305158,37307398,37309230,37310653,37314299,37318089,37324093,37326002,37327730,37328459,37329291,37330139,37331786,37333564,37337919,37341191,37342650,37348606,37349273,37350261,37351291,37352838,37358182,37363989,37364348,37370922,","37292140,37293087,37294567,37299080,37299670,37301652,37303010,37303516,37304945,37305312,37307534,37309369,37310845,37314430,37318187,37324209,37326069,37327878,37328522,37329380,37330234,37331897,37333735,37338020,37341344,37342748,37348698,37349347,37350367,37351458,37352931,37358253,37364086,37364486,37371228,",
HRG,7,"186383746,186386723,186387726,186389411,186390575,186392877,186394835,","186384003,186386840,186387817,186389578,186390656,186392979,186396023,",
ALDH18A1,18,"97365685,97369953,97371012,97373498,97373722,97376233,97380787,97385118,97386459,97387198,97388124,97392715,97393247,97396849,97397043,97402748,97413046,97416353,","97366700,97370049,97371199,97373620,97373918,97376371,97381008,97385212,97386533,97387343,97388249,97392806,97393406,97396954,97397193,97402963,97413162,97416567,",
SLFN5,5,"33570085,33585669,33587989,33591201,33592090,","33570162,33586721,33588115,33591922,33594761,",
ZNF592,11,"85291817,85307937,85321413,85325887,85333935,85341099,85341545,85341818,85342328,85343072,85345093,","85291895,85308046,85321543,85328126,85334114,85341276,85341705,85342106,85342441,85343208,85349663,",
ARHGEF10,29,"1772148,1791518,1806125,1808062,1812538,1814691,1817359,1824736,1828213,1830800,1833766,1841734,1842558,1844498,1846598,1851446,1853736,1857460,1871129,1871633,1871939,1873448,1874542,1876592,1877451,1881965,1893646,1900870,1904914,","1772279,1791602,1806281,1808350,1812602,1814768,1817416,1824900,1828330,1830915,1833873,1841812,1842738,1844615,1846691,1851617,1853882,1857636,1871245,1871761,1872040,1873570,1874629,1876816,1877609,1882108,1893821,1900993,1906807,",
NPHS2,8,"179519673,179521737,179523610,179526161,179528813,179530423,179533824,179544725,","179520586,179521816,179523666,179526365,179528896,179530496,179533928,179545087,",
SMS,11,"21958690,21985313,21990014,21990624,21995178,21996077,21996994,22002421,22003261,22010714,22012429,","21958991,21985434,21990108,21990689,21995354,21996232,21997084,22002536,22003341,22010830,22012955,",
CD3EAP,3,"45909466,45910351,45911390,","45909976,45910493,45914024,",
STAP1,9,"68424445,68436801,68441102,68442920,68447022,68449291,68456601,68458977,68472013,","68424647,68436873,68441216,68442977,68447189,68449420,68456671,68459074,68472616,",
APPL1,22,"57261764,57269593,57271519,57272072,57274492,57276128,57276883,57280103,57281422,57282220,57283387,57286296,57287709,57290984,57291273,57293055,57293872,57294144,57294655,57301769,57302425,57303568,","57261965,57269692,57271579,57272144,57274580,57276170,57276942,57280250,57281505,57282379,57283576,57286339,57287766,57291079,57291456,57293108,57294047,57294181,57294802,57301820,57302515,57307498,",
ARL2BP,6,"57279037,57279991,57282448,57283678,57284322,57286077,","57279317,57280053,57282555,57283764,57284419,57287545,",
PTPRG,30,"61547242,61734551,61975298,61989022,62063836,62118275,62142740,62153644,62177142,62180735,62187178,62188846,62204524,62216898,62229480,62240798,62248472,62253084,62253359,62254709,62257057,62258620,62259372,62261547,62262646,62263225,62267237,62268401,62278095,62278835,","61548046,61734656,61975478,61989171,62063932,62118342,62142898,62153837,62177327,62180844,62187228,62189624,62204657,62216985,62229572,62240890,62248569,62253167,62253494,62254844,62257230,62258756,62259519,62261641,62262723,62263354,62267384,62268544,62278231,62280573,",
EIF3G,11,"10225689,10226154,10226359,10226642,10227475,10227759,10229343,10229543,10229763,10230329,10230515,","10225805,10226261,10226496,10226750,10227665,10227864,10229403,10229632,10229847,10230376,10230599,",
ZNF750,3,"80787309,80788894,80797802,","80788753,80790512,80797931,",
ITGB5,15,"124480794,124483237,124485072,124487859,124492536,124515234,124527868,124536467,124538585,124540159,124560229,124567155,124578088,124592292,124605777,","124482565,124483404,124485192,124487960,124492759,124515664,124528003,124536557,124538681,124540321,124560398,124567405,124578293,124592378,124606152,",
LPIN1,20,"11886721,11905658,11907888,11911497,11913745,11919644,11922326,11923954,11925011,11927199,11928512,11932039,11935533,11943032,11944548,11945195,11955213,11959609,11960536,11964757,","11886797,11905859,11907984,11911805,11913871,11919771,11922633,11924048,11925202,11927293,11928582,11932132,11935613,11943159,11944697,11945282,11955366,11959724,11960640,11967533,",
PRKG1,18,"52834233,52912923,53227482,53564344,53667266,53814243,53822296,53893599,53921648,54011329,54031109,54032151,54040548,54041912,54048485,54048690,54049983,54053561,","52834661,52913090,53227596,53564450,53667330,53814321,53822391,53893665,53921723,54011426,54031249,54032241,54040690,54042076,54048608,54048753,54050050,54058110,",
DBF4B,14,"42785975,42786671,42800247,42807272,42808332,42809545,42811457,42814197,42815746,42818703,42824450,42824758,42825708,42827962,","42786207,42786734,42800390,42807464,42808383,42809633,42811531,42814234,42815792,42818820,42824559,42824883,42825833,42829636,",
LRPAP1,8,"3505323,3516478,3517842,3519760,3520597,3521798,3526633,3533935,","3514763,3516655,3517925,3519919,3520718,3521920,3526778,3534224,",
LRP6,23,"12268960,12277498,12278229,12279624,12283716,12284754,12288108,12291258,12300299,12301875,12303769,12311762,12312713,12315126,12317206,12318012,12332743,12333976,12336913,12339856,12356136,12397195,12419614,","12274354,12277596,12278366,12279855,12283827,12284991,12288234,12291468,12300490,12302087,12303972,12312089,12312898,12315353,12317496,12318229,12332915,12334373,12337045,12340053,12356334,12397589,12419811,",
ATPAF2,8,"17921333,17924436,17925058,17927937,17929632,17931545,17931928,17942194,","17922000,17924552,17925171,17928018,17929730,17931691,17931973,17942480,",
MAP4K4,31,"102314164,102314934,102407181,102440389,102441780,102445965,102448182,102450870,102452361,102456280,102459070,102460562,102472438,102475457,102476197,102477286,102481391,102482889,102483673,102486083,102486756,102487955,102490108,102490543,102493464,102499012,102501648,102503549,102504239,102505257,102507627,","102314599,102315000,102407238,102440515,102441891,102446056,102448313,102450925,102452440,102456456,102459143,102460773,102472600,102475544,102476326,102477448,102481498,102483041,102483771,102486259,102486877,102488147,102490226,102490714,102493608,102499147,102501749,102503699,102504399,102505397,102511152,",
COX14,2,"50505763,50513818,","50506084,50514240,",
COL27A1,61,"116917824,116924994,116929968,116940570,116945301,116956683,116958238,116967381,116968038,116968531,116971954,116973261,116982070,116984502,116993358,116994101,116997878,116999260,116999941,117002499,117002713,117004466,117005786,117008145,117012894,117014872,117015158,117020820,117026634,117027203,117027345,117027701,117028844,117029783,117031520,117033007,117037940,117044556,117044736,117045988,117047003,117050734,117050981,117051193,117051521,117052337,117052503,117053089,117054382,117062349,117062904,117063351,117063563,117063724,117063961,117064361,117066887,117068799,117069948,117071539,117072828,","116918292,116925065,116931743,116940624,116945355,116956737,116958292,116967426,116968092,116968576,116972008,116973306,116982124,116984547,116993412,116994146,116997932,116999314,116999995,117002553,117002767,117004511,117005840,117008190,117012948,117014926,117015212,117020874,117026688,117027248,117027390,117027755,117028898,117029837,117031574,117033061,117038048,117044610,117044844,117046042,117047057,117050791,117051035,117051247,117051575,117052391,117052611,117053197,117054490,117062403,117062967,117063405,117063599,117063742,117063997,117064388,117066953,117068968,117070058,117071758,117074796,",
GLG1,27,"74481325,74487068,74490546,74491771,74493579,74495991,74496385,74497253,74499573,74501653,74502843,74503882,74505070,74506246,74508443,74511293,74514138,74516920,74519693,74524898,74526854,74528657,74530338,74537428,74542736,74566018,74640554,","74486029,74487232,74490653,74491892,74493687,74496093,74496528,74497377,74499711,74501746,74502961,74503971,74505184,74506309,74508530,74511431,74514292,74517022,74519815,74525113,74527038,74528729,74530542,74537644,74542823,74566051,74641042,",
TOR1AIP1,10,"179851176,179853826,179858444,179869260,179870436,179873100,179876957,179877739,179883132,179886586,","179852112,179853904,179858504,179869302,179870523,179873157,179876999,179877808,179883189,179889212,",
AKR1E2,10,"4868368,4872866,4875541,4877866,4879650,4881920,4883976,4884612,4889339,4889679,","4868555,4873034,4875658,4878001,4879773,4882018,4884049,4884696,4889422,4890251,",
ZNF224,6,"44598481,44600495,44601958,44604953,44605285,44610548,","44598641,44600584,44602041,44605080,44605378,44612479,",
FADS1,12,"61567096,61570272,61570503,61570834,61571141,61572156,61574135,61578222,61578445,61579942,61580714,61584026,","61569934,61570398,61570583,61570931,61571239,61572233,61574196,61578351,61578547,61580140,61580825,61584529,",
MAT1A,9,"82031575,82034275,82034772,82036131,82039928,82040435,82043671,82045267,82049088,","82033639,82034409,82034955,82036350,82040072,82040548,82043794,82045345,82049434,",
GALE,12,"24122088,24122640,24122998,24123186,24123365,24123523,24124184,24124606,24125104,24125376,24125855,24126876,","24122497,24122755,24123076,24123272,24123432,24123637,24124361,24124720,24125220,24125502,24125926,24127034,",
ZNF607,5,"38187263,38198814,38200596,38202510,38210169,","38190796,38198913,38200723,38202593,38210691,",
FOXP1,21,"71003864,71015040,71019886,71021705,71026091,71026793,71026978,71037144,71050122,71064699,71090478,71096092,71101687,71102786,71161686,71247352,71348970,71408300,71542576,71630699,71633060,","71008542,71015207,71019956,71021827,71026193,71026873,71027180,71037228,71050210,71064804,71090683,71096246,71101777,71102924,71161788,71247543,71349031,71408395,71542706,71630848,71633140,",
ZNF577,7,"52374550,52380534,52381641,52383575,52383931,52390073,52391148,","52376959,52380630,52381768,52383654,52384130,52390165,52391229,",
WDR62,32,"36545782,36549681,36550869,36556859,36557158,36558207,36558729,36562457,36564243,36572334,36573964,36575554,36577588,36579939,36580086,36581346,36582101,36582303,36583590,36584932,36587928,36590300,36591649,36592115,36592565,36592915,36593638,36593849,36594057,36594244,36595419,36595669,","36546050,36549773,36550932,36556917,36557329,36558345,36558912,36562618,36564433,36572472,36574143,36575646,36577714,36580007,36580208,36581422,36582213,36582367,36583713,36585066,36587981,36590519,36591777,36592219,36592676,36593053,36593753,36593976,36594109,36594883,36595577,36596012,",
ITGAV,30,"187454789,187466747,187487065,187490199,187495523,187498055,187500808,187501791,187503003,187503135,187505641,187506112,187511412,187514566,187516708,187519376,187520973,187523764,187528494,187529220,187529852,187531430,187531876,187532397,187533488,187534427,187540330,187540546,187541539,187541923,","187455250,187466878,187487157,187490314,187495585,187498101,187500934,187501836,187503047,187503192,187505694,187506315,187511604,187514612,187516816,187519435,187521128,187523902,187528562,187529368,187529945,187531510,187531957,187532503,187533647,187534541,187540444,187540654,187541662,187545629,",
SPTBN2,37,"66452719,66453868,66454464,66454897,66455338,66455474,66455639,66456123,66456566,66457275,66457509,66458754,66460006,66460440,66460656,66461242,66461609,66463747,66466109,66466462,66466876,66467996,66469054,66472068,66473154,66474986,66475611,66476372,66478052,66478387,66481101,66481561,66481786,66482692,66483300,66488554,66488820,","66453575,66453911,66454638,66455118,66455389,66455550,66455782,66456320,66456651,66457414,66457754,66459129,66460211,66460571,66460917,66461332,66461834,66464011,66466256,66466553,66467079,66468753,66469192,66472939,66473308,66475289,66475770,66476490,66478240,66478500,66481217,66481642,66481878,66482866,66483452,66488733,66488870,",
TRAF3,11,"103243815,103336521,103338253,103341960,103342694,103352525,103355896,103357661,103363597,103369591,103371549,","103244012,103336783,103338305,103342065,103342862,103352606,103355971,103357754,103363738,103369766,103377837,",
TPM2,9,"35682922,35684242,35684484,35684728,35685265,35685430,35685643,35689142,35689700,","35683238,35684312,35684547,35684804,35685336,35685548,35685777,35689268,35690053,",
GUCY1A3,11,"156587861,156588497,156589241,156617907,156625083,156629387,156631693,156634249,156638310,156643189,156651181,","156588117,156588571,156589335,156618274,156625145,156629446,156632403,156634735,156638454,156643344,156658214,",
SLCO1B7,13,"21168629,21172181,21174394,21175783,21176122,21196267,21199986,21201645,21205029,21207385,21220252,21229385,21242841,","21168714,21172314,21174516,21175930,21176221,21196510,21200151,21201841,21205195,21207570,21220317,21229503,21243040,",
KDM3B,24,"137688284,137708362,137710781,137713408,137715272,137717204,137721710,137726701,137728859,137733866,137735548,137750820,137753171,137754641,137756394,137759763,137761099,137762663,137762877,137763655,137765514,137765937,137767113,137771308,","137688676,137708530,137710895,137713514,137715397,137717279,137722310,137727950,137729061,137734081,137735701,137750928,137753299,137754921,137756651,137760030,137761271,137762754,137763008,137763775,137765654,137766114,137767248,137772716,",
CYP39A1,12,"46517316,46521503,46554813,46555770,46563723,46593154,46598699,46604125,46605565,46607230,46609899,46620142,","46518174,46521591,46554902,46555866,46563857,46593245,46598807,46604219,46605715,46607405,46610035,46620567,",
NRN1,3,"5998232,6002585,6006927,","5999437,6002730,6007633,",
KLHL41,6,"170366211,170371083,170371363,170374699,170377370,170382094,","170367398,170371241,170371471,170374885,170377517,170382772,",
RANGRF,5,"8191968,8192273,8192575,8192820,8193130,","8192183,8192390,8192732,8192906,8193409,",
NT5C3A,10,"33053724,33055281,33057050,33059246,33060883,33061664,33063650,33066428,33075545,33080483,","33054443,33055482,33057213,33059336,33060969,33061711,33063720,33066527,33075600,33080777,",
SPEN,15,"16174358,16199310,16202696,16235815,16237595,16242622,16245420,16245898,16247364,16248743,16254585,16263657,16264306,16265212,16265790,","16174645,16199631,16203173,16235976,16237796,16242774,16245546,16246012,16247478,16248844,16262761,16264140,16264501,16265371,16266950,",
COBLL1,14,"165536694,165548730,165550778,165555914,165557031,165559613,165560953,165561461,165578584,165578934,165584478,165586423,165600196,165697665,","165542542,165548907,165552343,165556009,165557266,165559730,165561028,165561615,165578821,165579032,165584707,165586625,165600385,165697928,",
STK38L,14,"27397077,27450642,27455069,27461271,27462046,27465481,27467436,27467947,27468221,27470268,27470828,27472260,27475075,27475260,","27397265,27450787,27455121,27461394,27462130,27465605,27467591,27468050,27468283,27470386,27470952,27472356,27475167,27478890,",
P3H2,15,"189674516,189681746,189688604,189689678,189690662,189691697,189692346,189700834,189702338,189704576,189705315,189706695,189711882,189713078,189838040,","189675793,189681887,189688680,189689796,189690813,189691793,189692474,189700929,189702379,189704666,189705458,189706827,189712072,189713231,189838908,",
RBMXL2,1,"7110164,","7112379,",
UBE2QL1,2,"6448735,6491330,","6449360,6496834,",
GHRHR,13,"31003635,31008448,31008677,31009481,31010733,31011577,31013599,31014043,31014585,31015391,31016043,31016895,31018733,","31003740,31008551,31008785,31009579,31010831,31011710,31013753,31014104,31014655,31015483,31016173,31016937,31019146,",
MYF6,3,"81101407,81102302,81102620,","81102017,81102393,81103256,",
